30.5428,30.9441,,1.0131,,1.01624
30.3636,30.8998,,1.0177,,
30.4743,30.9257,,1.0148,,
30.5133,31.1419,,1.0206,,
30.3803,30.8352,,1.015,,
30.3345,30.9126,,1.0191,,1.01628
28.2411,28.7244,,1.0171,,
28.3342,28.6808,,1.0122,,
28.3827,28.8209,,1.0154,,
28.2864,28.783,,1.0176,,
